SiteID,WetlandType,MosquitoRank,CattailMosquito,CulexFound,TreatedBy,Date,Wetness,Action,DipCount,Material,Temperature,Precipitation,CloudCoverage
191031N069,1.3,GREEN,No,No,none,08/14/2015,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,08/15/2015,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,08/16/2015,-1,none,,,,,
191031N069,1.3,GREEN,No,No,Ground,08/17/2015,0.80,Inspect for Ground trt.,0.2,,,,
191031N069,1.3,GREEN,No,No,none,07/04/2015,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,07/05/2015,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,07/06/2015,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,07/07/2015,-1,none,,,,,
191031N069,1.3,GREEN,No,No,Ground,07/08/2015,0.90,Treat (by Ground),,Methoprene pellets,,,
191031N069,1.3,GREEN,No,No,none,06/04/2015,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,06/05/2015,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,06/06/2015,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,06/07/2015,-1,none,,,,,
191031N069,1.3,GREEN,No,No,Ground,06/08/2015,0.80,Inspect+Treat (Ground),1,Methoprene pellets,,,
191031N069,1.3,GREEN,No,No,none,04/30/2015,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,05/01/2015,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,05/02/2015,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,05/03/2015,-1,none,,,,,
191031N069,1.3,GREEN,No,No,Ground,05/04/2015,0.70,Treat (by Ground),,Methoprene pellets,,,
191031N069,1.3,GREEN,No,No,none,04/12/2015,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,04/13/2015,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,04/14/2015,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,04/15/2015,-1,none,,,,,
191031N069,1.3,GREEN,No,No,Ground,04/16/2015,0.80,Inspect+Treat (Ground),2,Bti granules,,,
191031N069,1.3,GREEN,No,No,none,08/11/2014,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,08/12/2014,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,08/13/2014,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,08/14/2014,-1,none,,,,,
191031N069,1.3,GREEN,No,No,Ground,08/15/2014,0.30,Inspect for Ground trt.,0,,,,
191031N069,1.3,GREEN,No,No,none,08/02/2014,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,08/03/2014,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,08/04/2014,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,08/05/2014,-1,none,,,,,
191031N069,1.3,GREEN,No,No,Ground,08/06/2014,0.70,Inspect for Ground trt.,0,,,,
191031N069,1.3,GREEN,No,No,none,07/10/2014,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,07/11/2014,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,07/12/2014,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,07/13/2014,-1,none,,,,,
191031N069,1.3,GREEN,No,No,Ground,07/14/2014,0.90,Inspect for Ground trt.,0,,,,
191031N069,1.3,GREEN,No,No,none,06/27/2014,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,06/28/2014,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,06/29/2014,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,06/30/2014,-1,none,,,,,
191031N069,1.3,GREEN,No,No,Ground,07/01/2014,0.90,Inspect for Ground trt.,0,,,,
191031N069,1.3,GREEN,No,No,none,06/16/2014,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,06/17/2014,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,06/18/2014,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,06/19/2014,-1,none,,,,,
191031N069,1.3,GREEN,No,No,Ground,06/20/2014,0.90,Inspect for Ground trt.,0,,,,
191031N069,1.3,GREEN,No,No,none,06/05/2014,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,06/06/2014,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,06/07/2014,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,06/08/2014,-1,none,,,,,
191031N069,1.3,GREEN,No,No,Ground,06/09/2014,0.90,Inspect+Treat (Ground),5,Bti granules,,,
191031N069,1.3,GREEN,No,No,none,05/30/2014,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,05/31/2014,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,06/01/2014,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,06/02/2014,-1,none,,,,,
191031N069,1.3,GREEN,No,No,Ground,06/03/2014,0.80,Inspect for Ground trt.,0,,,,
191031N069,1.3,GREEN,No,No,none,05/19/2014,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,05/20/2014,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,05/21/2014,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,05/22/2014,-1,none,,,,,
191031N069,1.3,GREEN,No,No,Ground,05/23/2014,0.90,Inspect for Ground trt.,0.1,,,,
191031N069,1.3,GREEN,No,No,none,05/02/2014,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,05/03/2014,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,05/04/2014,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,05/05/2014,-1,none,,,,,
191031N069,1.3,GREEN,No,No,Ground,05/06/2014,0.90,Inspect for Ground trt.,0,,,,
191031N069,1.3,GREEN,No,No,none,04/21/2014,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,04/22/2014,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,04/23/2014,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,04/24/2014,-1,none,,,,,
191031N069,1.3,GREEN,No,No,Ground,04/25/2014,0.90,Inspect for Ground trt.,0,,,,
191031N069,1.3,GREEN,No,No,none,08/26/2013,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,08/27/2013,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,08/28/2013,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,08/29/2013,-1,none,,,,,
191031N069,1.3,GREEN,No,No,Ground,08/30/2013,0.60,Inspect for Ground trt.,0,,,,
191031N069,1.3,GREEN,No,No,none,08/03/2013,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,08/04/2013,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,08/05/2013,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,08/06/2013,-1,none,,,,,
191031N069,1.3,GREEN,No,No,Ground,08/07/2013,0.80,Inspect for Ground trt.,0,,,,
191031N069,1.3,GREEN,No,No,none,08/02/2013,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,07/22/2013,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,07/23/2013,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,07/24/2013,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,07/25/2013,-1,none,,,,,
191031N069,1.3,GREEN,No,No,Ground,07/26/2013,0.80,Inspect for Ground trt.,0.3,,,,
191031N069,1.3,GREEN,No,No,none,07/12/2013,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,07/13/2013,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,07/14/2013,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,07/15/2013,-1,none,,,,,
191031N069,1.3,GREEN,No,No,Ground,07/16/2013,0.90,Inspect for Ground trt.,0,,,,
191031N069,1.3,GREEN,No,No,none,06/20/2013,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,06/21/2013,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,06/22/2013,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,06/23/2013,-1,none,,,,,
191031N069,1.3,GREEN,No,No,Ground,06/24/2013,0.90,Inspect for Ground trt.,0,,,,
191031N069,1.3,GREEN,No,No,none,06/10/2013,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,06/11/2013,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,06/12/2013,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,06/13/2013,-1,none,,,,,
191031N069,1.3,GREEN,No,No,Ground,06/14/2013,0.90,Inspect for Ground trt.,0.1,,,,
191031N069,1.3,GREEN,No,No,none,06/01/2013,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,06/02/2013,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,06/03/2013,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,06/04/2013,-1,none,,,,,
191031N069,1.3,GREEN,No,No,Ground,06/05/2013,0.90,Inspect for Ground trt.,0,,,,
191031N069,1.3,GREEN,No,No,none,05/17/2013,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,05/18/2013,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,05/19/2013,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,05/20/2013,-1,none,,,,,
191031N069,1.3,GREEN,No,No,Ground,05/21/2013,0.90,Inspect for Ground trt.,0,,,,
191031N069,1.3,GREEN,No,No,none,05/11/2013,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,05/12/2013,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,05/13/2013,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,05/14/2013,-1,none,,,,,
191031N069,1.3,GREEN,No,No,Ground,05/15/2013,0.90,Inspect+Treat (Ground),0.5,Bti granules,,,
192230-045,2.1,YELLOW,No,No,none,07/24/2023,-1,none,,,,,
192230-045,2.1,YELLOW,No,No,none,07/25/2023,-1,none,,,,,
192230-045,2.1,YELLOW,No,No,none,07/26/2023,-1,none,,,,,
192230-045,2.1,YELLOW,No,No,none,07/27/2023,-1,none,,,,,
192230-045,2.1,YELLOW,No,No,Ground,07/28/2023,0.0,Inspect for Ground trt.,0,,,,
192230-045,2.1,YELLOW,No,No,none,05/20/2013,-1,none,,,,,
192230-045,2.1,YELLOW,No,No,none,05/21/2013,-1,none,,,,,
192230-045,2.1,YELLOW,No,No,none,05/22/2013,-1,none,,,,,
192230-045,2.1,YELLOW,No,No,none,05/23/2013,-1,none,,,,,
192230-045,2.1,YELLOW,No,No,Ground,05/24/2013,0.35,Inspect for Ground trt.,0,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/07/2024,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/08/2024,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/09/2024,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/10/2024,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,09/11/2024,0.95,Inspect for Cattail Mosq.,1.5,,,,
192230-014,4.2,GREEN,Yes,Yes,none,07/29/2024,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,07/30/2024,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,07/31/2024,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/01/2024,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,08/02/2024,0.85,Treat (by Ground),,Methoprene granules,,,
192230-014,4.2,GREEN,Yes,Yes,none,06/27/2024,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,06/28/2024,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,06/29/2024,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,06/30/2024,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,07/01/2024,0.95,Treat (by Ground),,Methoprene granules,,,
192230-014,4.2,GREEN,Yes,Yes,none,05/19/2024,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,05/20/2024,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,05/21/2024,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,05/22/2024,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,05/23/2024,0.95,Treat (by Ground),,Methoprene granules,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/04/2023,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/05/2023,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/06/2023,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/07/2023,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,09/08/2023,0.65,Inspect for Cattail Mosq.,0.5,,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/11/2023,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/12/2023,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/13/2023,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/14/2023,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,08/15/2023,0.85,Treat (by Ground),,Methoprene granules,,,
192230-014,4.2,GREEN,Yes,Yes,none,07/15/2023,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,07/16/2023,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,07/17/2023,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,07/18/2023,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,07/19/2023,0.65,Treat (by Ground),,Methoprene granules,,,
192230-014,4.2,GREEN,Yes,Yes,none,06/16/2023,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,06/17/2023,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,06/18/2023,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,06/19/2023,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,06/20/2023,0.85,Treat (by Ground),,Methoprene granules,,,
192230-014,4.2,GREEN,Yes,Yes,none,05/18/2023,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,05/19/2023,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,05/20/2023,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,05/21/2023,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,05/22/2023,0.95,Treat (by Ground),,Methoprene granules,,,
192230-014,4.2,GREEN,Yes,Yes,none,04/16/2023,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,04/17/2023,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,04/18/2023,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,04/19/2023,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,04/20/2023,0.95,Inspect+Treat (Ground),0.2,Spinosad granules,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/09/2022,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/10/2022,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/11/2022,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/12/2022,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,09/13/2022,0.65,Inspect for Cattail Mosq.,1,,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/15/2022,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/16/2022,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/17/2022,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/18/2022,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,08/19/2022,0.65,Inspect+Treat (Ground),0.4,Methoprene granules,,,
192230-014,4.2,GREEN,Yes,Yes,none,07/21/2022,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,07/22/2022,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,07/23/2022,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,07/24/2022,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,07/25/2022,0.95,Treat (by Ground),,Methoprene granules,,,
192230-014,4.2,GREEN,Yes,Yes,none,06/18/2022,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,06/19/2022,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,06/20/2022,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,06/21/2022,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,06/22/2022,0.95,Treat (by Ground),,Methoprene granules,,,
192230-014,4.2,GREEN,Yes,Yes,none,05/22/2022,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,05/23/2022,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,05/24/2022,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,05/25/2022,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,05/26/2022,0.95,Treat (by Ground),,Methoprene granules,,,
192230-014,4.2,GREEN,Yes,Yes,none,04/15/2022,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,04/16/2022,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,04/17/2022,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,04/18/2022,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,04/19/2022,0.95,Inspect+Treat (Ground),0,Spinosad granules,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/05/2021,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/06/2021,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/07/2021,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/08/2021,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,09/09/2021,0.75,Inspect for Cattail Mosq.,0.5,,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/02/2021,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/03/2021,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/04/2021,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/05/2021,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,08/06/2021,0.55,Mapping,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,07/05/2021,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,07/06/2021,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,07/07/2021,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,07/08/2021,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,07/09/2021,0.75,Treat (by Ground),,Methoprene granules,,,
192230-014,4.2,GREEN,Yes,Yes,none,05/22/2021,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,05/23/2021,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,05/24/2021,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,05/25/2021,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,05/26/2021,0.75,Treat (by Ground),,Methoprene granules,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/07/2020,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/08/2020,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/09/2020,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/10/2020,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,09/11/2020,0.75,Inspect for Cattail Mosq.,5,,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/16/2020,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/17/2020,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/18/2020,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/19/2020,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,08/20/2020,0.95,Treat (by Ground),,Methoprene granules,,,
192230-014,4.2,GREEN,Yes,Yes,none,07/19/2020,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,07/20/2020,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,07/21/2020,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,07/22/2020,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,07/23/2020,0.95,Treat (by Ground),,Methoprene granules,,,
192230-014,4.2,GREEN,Yes,Yes,none,06/21/2020,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,06/22/2020,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,06/23/2020,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,06/24/2020,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,06/25/2020,0.95,Treat (by Ground),,Methoprene granules,,,
192230-014,4.2,GREEN,Yes,Yes,none,05/22/2020,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,05/23/2020,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,05/24/2020,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,05/25/2020,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,05/26/2020,0.95,Treat (by Ground),,Methoprene granules,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/15/2019,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/16/2019,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/17/2019,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/18/2019,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,09/19/2019,0.75,Inspect for Cattail Mosq.,0.3,,,,
192230-014,4.2,GREEN,Yes,Yes,none,04/04/2019,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,04/05/2019,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,04/06/2019,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,04/07/2019,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,04/08/2019,0.95,Treat (by Ground),,Methoprene briquet,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/03/2018,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/04/2018,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/05/2018,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/06/2018,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,09/07/2018,0.95,Inspect for Cattail Mosq.,0.1,,,,
192230-014,4.2,GREEN,Yes,Yes,none,04/30/2018,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,05/01/2018,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,05/02/2018,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,05/03/2018,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,05/04/2018,0.95,Treat (by Ground),,Spinosad granules,,,
192230-014,4.2,GREEN,Yes,Yes,none,03/22/2018,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,03/23/2018,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,03/24/2018,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,03/25/2018,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,03/26/2018,0.0,Treat (by Ground),,Methoprene briquet,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/16/2017,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/17/2017,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/18/2017,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/19/2017,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,09/20/2017,0.85,Inspect for Cattail Mosq.,1,,,,
192230-014,4.2,GREEN,Yes,Yes,none,02/10/2017,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,02/11/2017,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,02/12/2017,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,02/13/2017,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,02/14/2017,0.0,Treat (by Ground),,Methoprene briquet,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/23/2016,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/24/2016,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/25/2016,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/26/2016,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,09/27/2016,0.95,Inspect for Cattail Mosq.,0.1,,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/25/2016,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/26/2016,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/27/2016,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/28/2016,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,08/29/2016,0.95,Inspect for Ground trt.,0,,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/12/2016,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/13/2016,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/14/2016,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,08/15/2016,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,08/16/2016,0.95,Inspect+Treat (Ground),1,Bti granules,,,
192230-014,4.2,GREEN,Yes,Yes,none,02/26/2016,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,02/27/2016,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,02/28/2016,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,02/29/2016,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,03/01/2016,0.0,Treat (by Ground),,Methoprene briquet,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/25/2015,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/26/2015,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/27/2015,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/28/2015,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,09/29/2015,0.95,Inspect for Cattail Mosq.,0.2,,,,
192230-014,4.2,GREEN,Yes,Yes,none,03/05/2015,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,03/06/2015,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,03/07/2015,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,03/08/2015,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,03/09/2015,0.0,Treat (by Ground),,Methoprene briquet,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/20/2014,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/21/2014,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/22/2014,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,none,09/23/2014,-1,none,,,,,
192230-014,4.2,GREEN,Yes,Yes,Ground,09/24/2014,0.95,Inspect for Cattail Mosq.,1,,,,
